Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2012,Brandon League,2 Tms,72.0,301,2.1875,0.2679,0.5024,0.2297,0.0208,0.0208,0.0286,0.2500,0.3615,0.3803,0.2582,0.1221,0.6385,0.2394,3731
2012,Everett Teaford,KCR,61.1,263,1.2192,0.2020,0.4384,0.3596,0.0959,0.1507,0.0562,0.5000,0.4000,0.3512,0.2488,0.1122,0.5415,0.3463,3732
2012,Chris Resop,PIT,73.2,330,1.4706,0.1532,0.5040,0.3427,0.1176,0.0706,0.1280,0.1000,0.3488,0.3566,0.2946,0.1744,0.5659,0.2597,3799
2012,Mat Latos,CIN,209.1,858,1.2642,0.1837,0.4558,0.3605,0.0896,0.1179,0.0485,0.1875,0.3874,0.3328,0.2798,0.1440,0.5629,0.2930,3815
2012,Ricky Nolasco,MIA,191.0,832,1.4697,0.2163,0.4663,0.3173,0.0859,0.0909,0.0825,0.2222,0.4393,0.3241,0.2366,0.1782,0.5376,0.2842,3830
2012,Gavin Floyd,CHW,168.0,724,1.3605,0.1815,0.4718,0.3468,0.1221,0.1279,0.0556,0.4286,0.4294,0.3419,0.2286,0.1392,0.5606,0.3002,3886
2012,Edward Mujica,2 Tms,65.1,258,1.5156,0.1615,0.5052,0.3333,0.0938,0.1094,0.0619,0.0000,0.3889,0.3636,0.2475,0.1212,0.5455,0.3333,3970
2012,Edinson Volquez,SDP,182.2,802,1.7943,0.2120,0.5060,0.2820,0.0851,0.0993,0.0791,0.2857,0.4183,0.3054,0.2763,0.1401,0.5817,0.2782,3990
2012,Hector Santiago,CHW,70.1,306,0.9189,0.2022,0.3820,0.4157,0.0676,0.1351,0.0588,0.0000,0.3500,0.3944,0.2556,0.1556,0.6000,0.2444,4026
2012,Brian Duensing,MIN,109.0,472,1.4463,0.2000,0.4730,0.3270,0.1074,0.0826,0.0571,0.2500,0.3342,0.3904,0.2754,0.1791,0.5374,0.2834,4064
2012,Alex Burnett,MIN,71.2,309,1.7606,0.1833,0.5208,0.2958,0.1408,0.0563,0.1280,0.0000,0.4016,0.3648,0.2336,0.1230,0.6066,0.2705,4065
2012,Pedro Strop,BAL,66.1,283,3.2500,0.1593,0.6429,0.1978,0.0278,0.0556,0.0855,0.0000,0.3750,0.3859,0.2391,0.1359,0.6576,0.2065,4070
2012,James Russell,CHC,69.1,292,0.9059,0.2136,0.3738,0.4126,0.1294,0.0588,0.1169,0.1429,0.4085,0.3568,0.2347,0.2066,0.5869,0.2066,4089
2012,Luke Gregerson,SDP,71.2,294,1.5738,0.1780,0.5026,0.3194,0.1148,0.1148,0.0521,0.2857,0.4091,0.3889,0.2020,0.1818,0.5859,0.2323,4090
2012,Carlos Villanueva,TOR,125.1,521,0.8344,0.1924,0.3673,0.4402,0.0927,0.1523,0.0714,0.2857,0.4800,0.3143,0.2057,0.1657,0.5257,0.3086,4138
2012,Derek Holland,TEX,175.1,730,1.0762,0.1679,0.4313,0.4008,0.1048,0.1524,0.0619,0.0000,0.3604,0.3642,0.2755,0.1887,0.4943,0.3170,4141
2012,Jake Arrieta,BAL,114.2,496,1.3545,0.2382,0.4382,0.3235,0.1182,0.1455,0.0805,0.5714,0.3314,0.4294,0.2392,0.2046,0.5389,0.2565,4153
2012,Wilton Lopez,HOU,66.1,260,2.6000,0.2381,0.5503,0.2116,0.0750,0.1000,0.0385,0.2857,0.4031,0.3827,0.2143,0.1429,0.6327,0.2245,4227
2012,Jered Weaver,LAA,188.2,739,0.8412,0.2114,0.3603,0.4283,0.0944,0.0858,0.0408,0.0000,0.4453,0.3595,0.1953,0.1916,0.5693,0.2391,4235
2012,Brad Lincoln,2 Tms,88.0,362,1.0426,0.2163,0.4000,0.3837,0.1277,0.1489,0.0306,0.0000,0.3534,0.3695,0.2771,0.1526,0.5462,0.3012,4241
2012,David Hernandez,ARI,68.1,278,0.6761,0.2222,0.3137,0.4641,0.1549,0.0563,0.0833,0.0000,0.4065,0.2839,0.3097,0.1677,0.5742,0.2581,4259
2012,Nick Blackburn,MIN,98.2,456,1.2628,0.1906,0.4517,0.3577,0.0730,0.1679,0.0347,0.5000,0.4238,0.3437,0.2326,0.1240,0.5478,0.3282,4270
2012,Matt Albers,2 Tms,60.1,241,2.1364,0.1882,0.5529,0.2588,0.1136,0.2045,0.0745,0.0000,0.4104,0.3121,0.2775,0.1329,0.5723,0.2948,4300
2012,Tyler Chatwood,COL,64.2,294,2.5000,0.2113,0.5634,0.2254,0.0625,0.1875,0.0583,0.2857,0.3500,0.3818,0.2682,0.0955,0.6227,0.2818,4338
2012,Kyle Drabek,TOR,71.1,317,1.9194,0.1773,0.5409,0.2818,0.1129,0.1613,0.0672,0.5000,0.4505,0.3423,0.2072,0.1351,0.5450,0.3198,4359
2012,Craig Breslow,2 Tms,63.1,261,1.2623,0.1930,0.4503,0.3567,0.1148,0.0820,0.1039,0.0000,0.3864,0.3920,0.2216,0.2045,0.5511,0.2443,4363
2012,Joe Saunders,2 Tms,174.2,745,1.2087,0.2128,0.4308,0.3564,0.0922,0.1019,0.0683,0.3571,0.4054,0.3395,0.2551,0.1436,0.5355,0.3209,4366
2012,Jeremy Hellickson,TBR,177.0,741,1.1238,0.2099,0.4180,0.3720,0.1040,0.1238,0.0396,0.1111,0.4511,0.3351,0.2138,0.1322,0.5688,0.2989,4371
2012,Kameron Loe,MIL,68.1,303,2.5000,0.1972,0.5734,0.2294,0.0600,0.1800,0.0480,0.1667,0.4554,0.3304,0.2143,0.1250,0.6116,0.2634,4422
2012,Jonathon Niese,NYM,190.1,788,1.5747,0.2099,0.4832,0.3069,0.1034,0.1264,0.0657,0.1538,0.4069,0.3621,0.2310,0.1845,0.5052,0.3103,4424
2012,Jordan Zimmermann,WSN,195.2,805,1.2974,0.2316,0.4340,0.3345,0.0974,0.0923,0.0593,0.1111,0.3511,0.3494,0.2995,0.1681,0.5574,0.2745,4505
2012,Jason Hammel,BAL,118.0,493,1.8925,0.1873,0.5317,0.2810,0.0323,0.0968,0.0625,0.2000,0.3571,0.3988,0.2440,0.1577,0.5417,0.3006,4538
2012,Josh Johnson,MIA,191.1,798,1.5301,0.2364,0.4618,0.3018,0.0723,0.0843,0.0512,0.1429,0.3511,0.3830,0.2660,0.1454,0.6028,0.2518,4567
2012,Brandon McCarthy,OAK,111.0,469,1.1532,0.2436,0.4051,0.3513,0.1048,0.0806,0.0559,0.1538,0.3634,0.3443,0.2923,0.1721,0.5765,0.2514,4662
2012,Jeff Francis,COL,113.0,502,1.6239,0.1878,0.5026,0.3095,0.1197,0.1282,0.0526,0.2222,0.4520,0.3434,0.2045,0.1717,0.5530,0.2753,4684
2012,Nate Jones,CHW,71.2,301,1.4219,0.2250,0.4550,0.3200,0.0781,0.0625,0.0440,0.3333,0.3399,0.3645,0.2956,0.1330,0.5961,0.2709,4696
2012,Jose Arredondo,CIN,61.0,263,1.3214,0.2025,0.4540,0.3436,0.1071,0.1250,0.0541,0.3333,0.4518,0.3916,0.1566,0.1145,0.6386,0.2470,4722
2012,Matt Cain,SFG,219.1,876,0.8956,0.2094,0.3735,0.4171,0.1084,0.0843,0.0493,0.4231,0.3451,0.3756,0.2793,0.1605,0.5329,0.3066,4732
2012,Felix Hernandez,SEA,232.0,939,1.7088,0.2248,0.4890,0.2862,0.1044,0.0769,0.0611,0.5833,0.4398,0.3318,0.2284,0.1497,0.5741,0.2762,4772
2012,Vinnie Pestano,CLE,70.0,286,0.9610,0.1657,0.4088,0.4254,0.1429,0.0909,0.0676,0.0000,0.3736,0.2912,0.3352,0.2198,0.5165,0.2637,4782
2012,Joe Blanton,2 Tms,191.0,806,1.3915,0.2339,0.4458,0.3203,0.0741,0.1534,0.0608,0.2308,0.3731,0.4245,0.2023,0.1675,0.5423,0.2902,4849
2012,Jarrod Parker,OAK,181.1,751,1.4720,0.2561,0.4430,0.3009,0.1056,0.0683,0.0253,0.3000,0.4037,0.3798,0.2165,0.1413,0.6128,0.2459,4913
2012,Jon Lester,BOS,205.1,876,1.7056,0.2196,0.4920,0.2885,0.1444,0.1389,0.0749,0.2857,0.4263,0.3135,0.2602,0.1583,0.5564,0.2853,4930
2012,Cole Hamels,PHI,215.1,867,1.2376,0.2153,0.4340,0.3507,0.1188,0.1188,0.0680,0.2500,0.4044,0.3456,0.2500,0.1812,0.5621,0.2567,4972
2012,Franklin Morales,BOS,76.1,325,0.9655,0.1934,0.3962,0.4104,0.1494,0.1264,0.0952,0.0000,0.4038,0.3333,0.2629,0.1737,0.5117,0.3146,5088
2012,Scott Diamond,MIN,173.0,714,2.0872,0.2096,0.5344,0.2560,0.0403,0.1141,0.0965,0.1429,0.4737,0.3396,0.1868,0.1138,0.5908,0.2954,5089
2012,Alfredo Aceves,BOS,84.0,361,0.9091,0.2222,0.3704,0.4074,0.1414,0.1111,0.0333,0.5000,0.4217,0.3574,0.2209,0.2008,0.4819,0.3173,5164
2012,Ernesto Frieri,2 Tms,66.0,269,0.5000,0.2105,0.2632,0.5263,0.1714,0.1286,0.0857,0.0000,0.3284,0.3209,0.3507,0.2015,0.4776,0.3209,5178
2012,Wade LeBlanc,MIA,68.2,284,0.7526,0.1981,0.3443,0.4575,0.0825,0.0722,0.0411,0.3333,0.3303,0.3846,0.2851,0.1674,0.6018,0.2308,5221
2012,Chris Tillman,BAL,86.0,347,0.7768,0.2103,0.3452,0.4444,0.1339,0.1071,0.0690,0.5000,0.3438,0.3711,0.2852,0.1875,0.5273,0.2852,5279
2012,Samuel Deduno,MIN,79.0,347,2.8511,0.2130,0.5826,0.2043,0.1702,0.2128,0.0299,0.5000,0.4655,0.3448,0.1897,0.1466,0.5302,0.3233,5285
2012,Cristhian Martinez,ATL,73.2,313,1.4648,0.2222,0.4622,0.3156,0.1127,0.0845,0.0769,0.0000,0.4978,0.2751,0.2271,0.1572,0.5153,0.3275,5337
2012,James McDonald,PIT,171.0,713,0.9946,0.2140,0.3919,0.3941,0.0430,0.1129,0.0649,0.2941,0.4131,0.3088,0.2781,0.1391,0.5133,0.3476,5523
2012,Madison Bumgarner,SFG,208.1,849,1.4388,0.1885,0.4788,0.3328,0.0867,0.1173,0.0745,0.2308,0.3804,0.3937,0.2259,0.1528,0.5714,0.2757,5524
2012,Matt Harrison,TEX,213.1,876,1.5837,0.2012,0.4896,0.3092,0.1100,0.1053,0.0453,0.1429,0.4114,0.3572,0.2313,0.1567,0.5710,0.2723,5551
2012,Tyler Clippard,WSN,72.2,307,0.5243,0.1374,0.2967,0.5659,0.1553,0.0680,0.0741,0.3000,0.3750,0.3958,0.2292,0.2135,0.5313,0.2552,5640
2012,Henderson Alvarez III,TOR,187.1,807,2.3438,0.1869,0.5699,0.2432,0.0813,0.1813,0.0453,0.4615,0.4352,0.3308,0.2340,0.1252,0.5604,0.3145,5669
2012,Tim Lincecum,SFG,186.0,825,1.5127,0.2380,0.4587,0.3033,0.0380,0.1456,0.0711,0.1053,0.4370,0.3481,0.2148,0.1278,0.6000,0.2722,5705
2012,Chad Billingsley,LAD,149.2,634,1.3716,0.2148,0.4541,0.3311,0.0608,0.0743,0.0493,0.0000,0.3969,0.3991,0.2039,0.1579,0.5833,0.2588,5842
2012,Jason Motte,STL,72.0,279,1.0294,0.1977,0.4070,0.3953,0.0441,0.1324,0.0571,0.0000,0.3161,0.4195,0.2644,0.1034,0.6149,0.2816,5861
2012,Jeff Karstens,PIT,90.2,372,1.0000,0.2643,0.3679,0.3679,0.0680,0.0777,0.0388,0.2000,0.3793,0.3310,0.2897,0.1483,0.6000,0.2517,5879
2012,Sean Marshall,CIN,61.0,256,2.3684,0.2000,0.5625,0.2375,0.1053,0.0789,0.0778,0.3333,0.4294,0.3129,0.2577,0.1963,0.6012,0.2025,5905
2012,Jonathan Papelbon,PHI,70.0,284,1.0303,0.1829,0.4146,0.4024,0.1061,0.1212,0.1029,0.1667,0.3529,0.3471,0.3000,0.1882,0.5588,0.2529,5975
2012,Randall Delgado,ATL,92.2,401,1.8000,0.2193,0.5019,0.2788,0.1200,0.1067,0.0519,0.2000,0.3799,0.3154,0.3047,0.1900,0.5484,0.2616,5985
2012,Kelvin Herrera,KCR,84.1,344,2.2586,0.1992,0.5551,0.2458,0.1034,0.0690,0.0763,0.1250,0.4385,0.3525,0.2090,0.1762,0.5779,0.2459,6033
2012,Shaun Marcum,MIL,124.0,527,0.8543,0.2308,0.3544,0.4148,0.0927,0.1060,0.0465,0.2222,0.3887,0.3539,0.2574,0.1716,0.5710,0.2574,6204
2012,Kyle Kendrick,PHI,159.1,674,1.3011,0.1768,0.4654,0.3577,0.0852,0.1136,0.0524,0.1000,0.4124,0.3466,0.2410,0.1753,0.5538,0.2709,6230
2012,Tom Gorzelanny,WSN,72.0,306,1.1757,0.2069,0.4286,0.3645,0.0811,0.0946,0.0690,0.0000,0.3915,0.3726,0.2358,0.1745,0.5708,0.2547,6244
2012,Aaron Laffey,TOR,100.2,429,1.5962,0.1892,0.4985,0.3123,0.1154,0.1635,0.0482,0.3333,0.4543,0.3186,0.2271,0.1357,0.5811,0.2832,6248
2012,Trevor Cahill,ARI,200.0,839,2.6923,0.1608,0.6119,0.2273,0.0923,0.1231,0.0486,0.2308,0.4833,0.3428,0.1739,0.1472,0.5635,0.2893,6249
2012,Scott Feldman,TEX,123.2,536,1.3256,0.2593,0.4222,0.3185,0.1473,0.1085,0.0819,1.0000,0.3735,0.3366,0.2899,0.1966,0.5455,0.2580,6283
2012,David Phelps,NYY,99.2,414,1.1165,0.1866,0.4291,0.3843,0.0680,0.1359,0.0522,0.1667,0.3321,0.4015,0.2664,0.1387,0.5620,0.2993,6316
2012,Esmil Rogers,2 Tms,78.2,348,1.5882,0.2281,0.4737,0.2982,0.1618,0.1029,0.0648,0.0000,0.3696,0.3609,0.2696,0.1696,0.5522,0.2783,6317
2012,Vance Worley,PHI,133.0,590,1.5447,0.2421,0.4600,0.2978,0.0976,0.0976,0.0789,0.0667,0.3435,0.3598,0.2967,0.1636,0.5584,0.2780,6435
2012,Steve Cishek,MIA,63.2,275,1.6731,0.1627,0.5241,0.3133,0.1154,0.0577,0.0460,0.4000,0.3333,0.3509,0.3158,0.1462,0.5965,0.2573,6483
2012,Alex Cobb,TBR,136.1,569,2.7674,0.2000,0.5877,0.2123,0.0930,0.1279,0.0168,0.5556,0.4324,0.3478,0.2198,0.1087,0.5507,0.3406,6562
2012,Brad Brach,SDP,66.2,280,0.7867,0.2024,0.3512,0.4464,0.1067,0.1467,0.0169,0.0000,0.3059,0.3765,0.3176,0.2118,0.5059,0.2824,6627
2012,Craig Kimbrel,ATL,62.2,231,1.5484,0.1939,0.4898,0.3163,0.0323,0.0968,0.0417,0.0000,0.2525,0.4242,0.3232,0.1313,0.6566,0.2121,6655
2012,Robbie Ross Jr.,TEX,65.0,265,3.1892,0.1799,0.6243,0.1958,0.1351,0.0811,0.0508,0.2500,0.3316,0.3886,0.2798,0.2021,0.5855,0.2124,6819
2012,Johnny Cueto,CIN,217.0,888,1.6614,0.2165,0.4891,0.2944,0.1005,0.0794,0.0414,0.2000,0.3760,0.3775,0.2466,0.1629,0.5677,0.2694,6893
2012,Luke Hochevar,KCR,185.1,800,1.2350,0.2172,0.4326,0.3503,0.0800,0.1350,0.0486,0.4545,0.4227,0.3591,0.2182,0.1271,0.5378,0.3351,6943
2012,Ian Kennedy,ARI,208.1,899,0.8846,0.2058,0.3728,0.4214,0.1000,0.1077,0.0565,0.1923,0.3826,0.3453,0.2722,0.1680,0.5070,0.3250,6986
2012,Miguel Gonzalez,BAL,105.1,434,0.8195,0.2244,0.3494,0.4263,0.1053,0.0977,0.0459,0.4000,0.3975,0.3249,0.2776,0.1609,0.5804,0.2587,7024
2012,James Shields,TBR,227.2,944,1.8065,0.1869,0.5234,0.2897,0.0753,0.1344,0.0536,0.2222,0.4378,0.3548,0.2074,0.1290,0.5776,0.2934,7059
2012,Ryan Mattheus,WSN,66.1,265,1.7193,0.2132,0.4975,0.2893,0.0877,0.1404,0.0714,0.0000,0.4703,0.2822,0.2475,0.1436,0.5941,0.2624,7169
2012,Greg Holland,KCR,67.0,289,1.2414,0.1824,0.4528,0.3648,0.1552,0.0345,0.0694,0.2000,0.3354,0.3659,0.2988,0.1829,0.5427,0.2744,7196
2012,Craig Stammen,WSN,88.1,370,1.2857,0.2000,0.4500,0.3500,0.1667,0.0833,0.0741,0.0000,0.4204,0.3347,0.2449,0.1918,0.5633,0.2449,7274
2012,Brad Ziegler,ARI,68.2,263,9.8667,0.1684,0.7551,0.0765,0.0000,0.1333,0.0473,0.3333,0.3769,0.4422,0.1809,0.1608,0.5879,0.2513,7293
2012,Josh Collmenter,ARI,90.1,375,0.8673,0.1947,0.3740,0.4313,0.1150,0.1150,0.0714,0.0909,0.3736,0.3883,0.2381,0.1648,0.5678,0.2674,7312
2012,Casey Janssen,TOR,63.2,242,1.1724,0.2125,0.4250,0.3625,0.0862,0.1207,0.0441,0.0000,0.3789,0.3478,0.2733,0.1304,0.6025,0.2671,7355
2012,Dillon Gee,NYM,109.2,463,1.7021,0.2013,0.5031,0.2956,0.0957,0.1277,0.0688,0.2500,0.4182,0.3364,0.2455,0.2182,0.5121,0.2697,7396
2012,J.A. Happ,2 Tms,144.2,627,1.1321,0.1711,0.4401,0.3888,0.1006,0.1195,0.0444,0.1875,0.3718,0.3553,0.2729,0.1529,0.5341,0.3129,7410
2012,Wade Davis,TBR,70.1,284,0.9697,0.2169,0.3855,0.3976,0.0909,0.0758,0.0625,0.5000,0.2976,0.3810,0.3214,0.1726,0.5595,0.2679,7441
2012,Gio Gonzalez,WSN,199.1,822,1.6065,0.2186,0.4816,0.2998,0.0839,0.0581,0.0522,0.2353,0.3034,0.4007,0.2959,0.1723,0.5824,0.2453,7448
2012,Phil Hughes,NYY,191.1,815,0.6809,0.1993,0.3243,0.4764,0.1560,0.1241,0.0833,0.5000,0.3629,0.3361,0.3010,0.1706,0.5234,0.3060,7450
2012,Anthony Swarzak,MIN,96.2,413,1.2232,0.2120,0.4335,0.3544,0.0536,0.1339,0.0365,0.2500,0.3625,0.3125,0.3250,0.1406,0.5344,0.3250,7466
2012,Ryan Webb,MIA,60.1,270,2.4186,0.2687,0.5174,0.2139,0.2326,0.0465,0.1442,0.0000,0.3762,0.3564,0.2673,0.1832,0.5545,0.2624,7474
2012,Jonathan Sanchez,2 Tms,64.2,327,0.9560,0.1872,0.3973,0.4155,0.1429,0.1209,0.0690,0.6000,0.4420,0.3393,0.2188,0.1518,0.4866,0.3616,7507
2012,Lucas Harrell,HOU,193.2,827,2.5448,0.2030,0.5721,0.2248,0.0821,0.0970,0.0499,0.0000,0.3470,0.3799,0.2730,0.1760,0.6102,0.2138,7541
2012,Fernando Rodriguez Jr.,HOU,70.1,309,0.7640,0.1823,0.3542,0.4635,0.1910,0.1124,0.1029,0.0000,0.3316,0.3469,0.3214,0.1990,0.5306,0.2704,7558
2012,Jordan Lyles,HOU,141.1,628,1.8603,0.1706,0.5394,0.2900,0.0882,0.1471,0.0949,0.1667,0.3742,0.3597,0.2661,0.1642,0.5780,0.2578,7593
2012,Tommy Milone,OAK,190.0,791,1.0222,0.2467,0.3808,0.3725,0.1289,0.1067,0.0696,0.3333,0.4062,0.3442,0.2496,0.1925,0.5449,0.2626,7608
2012,Mike Fiers,MIL,127.2,539,0.8345,0.2817,0.3268,0.3915,0.1079,0.0863,0.0345,0.2727,0.3962,0.3470,0.2568,0.1776,0.5464,0.2760,7754
2012,Jerry Blevins,OAK,65.1,261,0.8784,0.1775,0.3846,0.4379,0.0811,0.0946,0.0769,0.1250,0.3785,0.3955,0.2260,0.1469,0.5932,0.2599,7841
2012,Tyson Ross,OAK,73.1,342,1.8358,0.2339,0.4960,0.2702,0.1045,0.1045,0.0488,0.0000,0.3898,0.3543,0.2559,0.1260,0.5787,0.2953,7872
2012,Josh Lindblom,2 Tms,71.0,304,0.8193,0.2053,0.3579,0.4368,0.1807,0.1566,0.0735,0.2000,0.3846,0.3179,0.2974,0.1846,0.5744,0.2410,7882
2012,Christian Friedrich,COL,84.2,377,1.2198,0.2319,0.4221,0.3460,0.0659,0.1538,0.0811,0.0000,0.3948,0.3579,0.2472,0.1439,0.5609,0.2952,7942
2012,Anthony Bass,SDP,97.0,411,1.5222,0.2007,0.4824,0.3169,0.1444,0.1111,0.0657,0.4286,0.4158,0.3540,0.2302,0.1821,0.5636,0.2543,7982
2012,Ramon E Ramirez,NYM,63.2,277,1.1806,0.1374,0.4670,0.3956,0.0972,0.0556,0.0353,0.2857,0.3704,0.3545,0.2751,0.1746,0.6190,0.2063,7986
2012,Eric Stults,2 Tms,99.0,413,1.1944,0.2571,0.4044,0.3386,0.1481,0.0648,0.0930,0.1000,0.3982,0.3678,0.2340,0.1763,0.5289,0.2948,8011
2012,Glen Perkins,MIN,70.1,281,1.1014,0.1899,0.4246,0.3855,0.0870,0.1159,0.0526,0.2000,0.3315,0.3696,0.2989,0.2174,0.4946,0.2880,8041
2012,Jason Vargas,SEA,217.1,887,0.9927,0.1935,0.4018,0.4047,0.1131,0.1277,0.0404,0.2727,0.4142,0.3576,0.2282,0.1817,0.5218,0.2965,8044
2012,Will Smith,KCR,89.2,396,1.2000,0.2300,0.4200,0.3500,0.0952,0.1143,0.1349,0.3333,0.3795,0.3729,0.2475,0.1518,0.5677,0.2805,8048
2012,Jaime Garcia,STL,121.2,515,2.0722,0.2032,0.5374,0.2594,0.0722,0.0722,0.0846,0.2308,0.4548,0.3437,0.2016,0.1370,0.6021,0.2610,8137
2012,Yovani Gallardo,MIL,204.0,860,1.5143,0.2086,0.4766,0.3147,0.0400,0.1486,0.0566,0.1053,0.3200,0.4000,0.2800,0.1409,0.5252,0.3339,8173
2012,Cole De Vries,MIN,87.2,375,0.6870,0.2379,0.3103,0.4517,0.0992,0.1221,0.1000,0.0000,0.4542,0.3153,0.2305,0.1017,0.5864,0.3119,8201
2012,David Robertson,NYY,60.2,248,1.2692,0.1973,0.4490,0.3537,0.1154,0.0962,0.0758,0.0000,0.3741,0.2925,0.3333,0.1224,0.6327,0.2449,8241
2012,Jared Burton,MIN,62.0,245,1.3966,0.1677,0.4850,0.3473,0.1207,0.0862,0.0741,0.0000,0.3846,0.3905,0.2249,0.1893,0.4970,0.3136,8346
2012,Homer Bailey,CIN,208.0,874,1.2699,0.1972,0.4491,0.3537,0.0708,0.1150,0.0488,0.0000,0.3390,0.3406,0.3204,0.1780,0.5387,0.2833,8362
2012,Philip Humber,CHW,102.0,462,0.8129,0.2222,0.3488,0.4290,0.0791,0.1655,0.0619,0.6000,0.3830,0.3374,0.2796,0.1307,0.5502,0.3191,8586
2012,Paul Maholm,2 Tms,189.0,786,1.8654,0.2130,0.5123,0.2746,0.0769,0.1282,0.0653,0.2308,0.4406,0.3546,0.2048,0.1170,0.5749,0.3081,8678
2012,Justin Verlander,DET,238.1,956,1.1886,0.2215,0.4228,0.3557,0.1535,0.0833,0.0406,0.1818,0.4018,0.3267,0.2715,0.1764,0.5798,0.2439,8700
2012,Wade Miley,ARI,194.2,807,1.2843,0.2298,0.4331,0.3372,0.0637,0.0686,0.0763,0.3158,0.3574,0.3462,0.2965,0.1346,0.5897,0.2756,8779
2012,Brandon Beachy,ATL,81.0,319,1.0112,0.1789,0.4128,0.4083,0.0674,0.0674,0.0333,0.0000,0.3122,0.3982,0.2896,0.1357,0.5882,0.2760,8851
2012,Ryan Cook,OAK,73.1,288,1.2462,0.1561,0.4682,0.3757,0.0769,0.0615,0.0494,0.2500,0.2712,0.2881,0.4407,0.1864,0.5932,0.2203,8855
2012,Jeanmar Gomez,CLE,90.2,395,1.4653,0.1863,0.4837,0.3301,0.0693,0.1485,0.0473,0.5000,0.4258,0.3323,0.2419,0.1323,0.5355,0.3323,9033
2012,John Axford,MIL,69.1,310,1.5577,0.2400,0.4629,0.2971,0.0577,0.1923,0.0617,0.0000,0.2557,0.3864,0.3580,0.1080,0.5739,0.3182,9059
2012,Tommy Hanson,ATL,174.2,761,1.0100,0.2071,0.3984,0.3945,0.0800,0.1350,0.0693,0.3529,0.4466,0.3015,0.2519,0.1336,0.5286,0.3378,9129
2012,Nathan Eovaldi,2 Tms,119.1,526,1.4553,0.2316,0.4555,0.3130,0.0894,0.0813,0.0782,0.6000,0.3291,0.3719,0.2990,0.1482,0.5528,0.2990,9132
2012,Patrick Corbin,ARI,107.0,454,1.4712,0.2328,0.4567,0.3104,0.0769,0.1346,0.0588,0.5000,0.4307,0.3510,0.2183,0.1239,0.5752,0.3009,9323
2012,Jared Hughes,PIT,75.2,316,2.5926,0.1745,0.5957,0.2298,0.0741,0.1296,0.0643,0.5000,0.4310,0.3473,0.2218,0.1715,0.6109,0.2176,9325
2012,Brandon Morrow,TOR,124.2,504,1.0288,0.1897,0.4109,0.3994,0.1007,0.0863,0.0559,0.2000,0.3881,0.3513,0.2606,0.1331,0.5552,0.3116,9346
2012,Josh Tomlin,CLE,103.1,452,1.1185,0.2121,0.4160,0.3719,0.0741,0.1333,0.0397,0.4000,0.4429,0.3152,0.2418,0.1413,0.5761,0.2826,9388
2012,Kris Medlen,ATL,138.0,520,1.8952,0.1850,0.5335,0.2815,0.0857,0.0571,0.0452,0.2500,0.4138,0.3422,0.2440,0.1512,0.6048,0.2440,9417
2012,Doug Fister,DET,161.2,673,1.9147,0.2231,0.5103,0.2665,0.1085,0.1163,0.0688,0.7500,0.4390,0.3415,0.2195,0.1890,0.5325,0.2785,9425
2012,Dallas Keuchel,HOU,85.1,377,1.7045,0.1736,0.5208,0.3056,0.0909,0.1591,0.0667,0.4545,0.4181,0.3880,0.1940,0.1672,0.5786,0.2542,9434
2012,Bud Norris,HOU,168.1,733,0.9895,0.2116,0.3921,0.3963,0.0942,0.1204,0.0529,0.1667,0.3664,0.3441,0.2895,0.1457,0.5506,0.3036,9492
2012,P.J. Walters,MIN,61.2,271,1.2239,0.2624,0.4059,0.3317,0.0896,0.1791,0.0366,0.0000,0.4020,0.3922,0.2059,0.1471,0.5245,0.3284,9557
2012,Burke Badenhop,TBR,62.1,262,2.1600,0.2255,0.5294,0.2451,0.0600,0.1200,0.0648,0.3333,0.3768,0.3768,0.2464,0.1063,0.6232,0.2705,9736
2012,Joe Kelly,STL,107.0,457,1.8791,0.2085,0.5166,0.2749,0.0440,0.1099,0.0643,0.0833,0.3469,0.4140,0.2391,0.1399,0.5569,0.3032,9761
2012,Garrett Richards,LAA,71.0,318,1.3816,0.2165,0.4545,0.3290,0.0658,0.0921,0.0571,0.3333,0.3248,0.4060,0.2692,0.1453,0.5598,0.2949,9784
2012,Rex Brothers,COL,67.2,295,1.5686,0.2294,0.4706,0.3000,0.0980,0.0980,0.1125,0.0000,0.3678,0.2874,0.3448,0.1552,0.4943,0.3506,9794
2012,Travis Wood,CHC,156.0,649,0.7817,0.2183,0.3430,0.4388,0.0863,0.1269,0.0649,0.1579,0.3846,0.3333,0.2821,0.1581,0.5214,0.3205,9884
2012,Chris Volstad,CHC,111.1,507,1.7523,0.2268,0.4923,0.2809,0.0917,0.1468,0.0366,0.2500,0.3725,0.3575,0.2700,0.1475,0.5350,0.3175,9901
2012,Bobby Parnell,NYM,68.2,288,2.8605,0.1700,0.6150,0.2150,0.0465,0.0930,0.0976,0.1667,0.2913,0.3786,0.3301,0.1602,0.5971,0.2427,9926
2012,Tom Wilhelmsen,SEA,79.1,326,1.3699,0.1643,0.4831,0.3527,0.0822,0.0685,0.0900,0.0000,0.3173,0.3654,0.3173,0.1779,0.5817,0.2404,9975
