Season,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2015,Mark Reynolds,STL,432.00,1.0481,0.1901,0.4144,0.3954,0.1058,0.1250,0.0550,0.0000,0.3992,0.3574,0.2433,0.2471,0.4411,0.3118,7619.00
2015,Travis d'Arnaud,NYM,268.00,0.8875,0.2135,0.3698,0.4167,0.1625,0.1500,0.0423,0.0000,0.4115,0.2917,0.2969,0.1771,0.5313,0.2917,7739.00
2015,Joey Butler,TBR,276.00,2.8333,0.2114,0.5829,0.2057,0.0278,0.2222,0.0392,0.0000,0.2743,0.4514,0.2743,0.1429,0.6343,0.2229,7799.00
2015,Charlie Blackmon,COL,682.00,1.0383,0.2480,0.3831,0.3690,0.0546,0.0929,0.0526,0.5333,0.4501,0.3249,0.2250,0.1507,0.5186,0.3307,7859.00
2015,Jonathan Lucroy,MIL,415.00,1.5217,0.2588,0.4473,0.2939,0.0761,0.0761,0.0429,0.0000,0.3185,0.3726,0.3089,0.1465,0.5032,0.3503,7870.00
2015,Ryan Flaherty,BAL,301.00,1.3731,0.1405,0.4973,0.3622,0.0896,0.1343,0.0761,0.4000,0.4105,0.3526,0.2368,0.1684,0.5421,0.2895,7888.00
2015,Eric Sogard,OAK,401.00,1.3178,0.2201,0.4434,0.3365,0.0935,0.0093,0.0426,0.3750,0.3558,0.3988,0.2454,0.2025,0.6288,0.1687,7927.00
2015,Tim Beckham,TBR,223.00,1.6190,0.1912,0.5000,0.3088,0.0714,0.2143,0.0441,1.0000,0.5072,0.3043,0.1884,0.1667,0.5507,0.2826,7949.00
2015,Hanley Ramirez,BOS,430.00,1.6869,0.2036,0.5000,0.2964,0.1212,0.1919,0.0659,0.0000,0.3713,0.3952,0.2335,0.2425,0.4461,0.3114,8001.00
2015,Wilin Rosario,COL,242.00,2.1333,0.1989,0.5455,0.2557,0.1111,0.1333,0.0833,0.0000,0.4181,0.3503,0.2316,0.2260,0.4802,0.2938,8002.00
2015,Adam Lind,MIL,572.00,1.3169,0.1877,0.4617,0.3506,0.0704,0.1408,0.0267,0.0000,0.3556,0.3827,0.2617,0.1481,0.4790,0.3728,8027.00
2015,Matt Carpenter,STL,665.00,0.7119,0.2854,0.2972,0.4175,0.0226,0.1582,0.0635,1.0000,0.3934,0.3677,0.2389,0.1124,0.5176,0.3700,8090.00
2015,Josh Harrison,PIT,449.00,1.2328,0.2514,0.4133,0.3353,0.0603,0.0345,0.0839,0.3333,0.3551,0.3608,0.2841,0.1932,0.5170,0.2898,8202.00
2015,Dee Gordon,MIA,653.00,3.1935,0.2153,0.5976,0.1871,0.0323,0.0430,0.1212,0.4211,0.3009,0.3850,0.3140,0.2075,0.6168,0.1757,8203.00
2015,Hunter Pence,SFG,223.00,1.8696,0.1698,0.5409,0.2893,0.0217,0.1957,0.0814,0.0000,0.2956,0.4214,0.2830,0.1887,0.4591,0.3522,8252.00
2015,Sam Fuld,OAK,325.00,2.6538,0.1810,0.5948,0.2241,0.0962,0.0385,0.0435,0.1667,0.4748,0.3613,0.1639,0.2395,0.5588,0.2017,8254.00
2015,Kurt Suzuki,MIN,479.00,1.1408,0.1936,0.4297,0.3767,0.1127,0.0352,0.0494,0.1429,0.4141,0.3490,0.2370,0.1380,0.6146,0.2474,8259.00
2015,Chris Iannetta,LAA,317.00,0.8152,0.1302,0.3906,0.4792,0.0870,0.1087,0.0800,0.0000,0.4167,0.3333,0.2500,0.1823,0.5625,0.2552,8267.00
2015,Denard Span,WSN,275.00,1.9649,0.2387,0.5045,0.2568,0.0351,0.0877,0.0625,0.0000,0.3408,0.3453,0.3139,0.1973,0.5561,0.2466,8347.00
2015,Dustin Pedroia,BOS,425.00,1.5849,0.1772,0.5045,0.3183,0.1415,0.1132,0.0952,0.0000,0.4012,0.3862,0.2126,0.1796,0.5629,0.2575,8370.00
2015,Daniel Descalso,COL,209.00,1.2157,0.1929,0.4429,0.3643,0.1176,0.0980,0.0323,0.0000,0.3819,0.3681,0.2500,0.2292,0.5694,0.2014,8392.00
2015,Ike Davis,OAK,239.00,1.8750,0.1977,0.5233,0.2791,0.0625,0.0625,0.0333,0.0000,0.2907,0.4419,0.2674,0.1977,0.5233,0.2791,8433.00
2015,Gerardo Parra,2 Tms,589.00,1.5909,0.2383,0.4677,0.2940,0.0909,0.1061,0.0667,0.5333,0.3772,0.3448,0.2780,0.1789,0.5259,0.2953,8553.00
2015,Kendrys Morales,KCR,639.00,1.2945,0.2043,0.4489,0.3468,0.0307,0.1350,0.0521,0.0000,0.4000,0.3660,0.2340,0.1426,0.5043,0.3532,8610.00
2015,Paulo Orlando,KCR,251.00,1.2698,0.2228,0.4348,0.3424,0.1111,0.1111,0.0875,0.5714,0.3613,0.3246,0.3141,0.1990,0.4869,0.3141,8628.00
2015,Elvis Andrus,TEX,661.00,1.4785,0.2109,0.4707,0.3184,0.0982,0.0429,0.0830,0.3913,0.4374,0.3103,0.2523,0.1813,0.5477,0.2710,8709.00
2015,Jason Castro,HOU,375.00,0.9767,0.2444,0.3733,0.3822,0.0698,0.1279,0.0357,0.0000,0.4756,0.2844,0.2400,0.1067,0.5778,0.3156,8722.00
2015,Conor Gillaspie,2 Tms,253.00,1.2879,0.2094,0.4450,0.3455,0.1061,0.0606,0.0118,0.0000,0.4688,0.2969,0.2344,0.1719,0.6146,0.2135,9009.00
2015,Gordon Beckham,CHW,237.00,1.2787,0.1919,0.4535,0.3547,0.1148,0.0984,0.0513,0.0000,0.3873,0.3815,0.2312,0.2717,0.5202,0.2081,9015.00
2015,Ezequiel Carrera,TOR,192.00,2.7037,0.1667,0.6083,0.2250,0.0741,0.1111,0.1096,0.4286,0.4104,0.3433,0.2463,0.2015,0.5672,0.2313,9048.00
2015,Justin Smoak,TOR,328.00,1.2676,0.2370,0.4265,0.3365,0.0986,0.2535,0.0111,0.0000,0.4882,0.2796,0.2322,0.1327,0.5024,0.3649,9054.00
2015,Alexi Amarista,SDP,357.00,1.5595,0.2066,0.4834,0.3100,0.0833,0.0357,0.0611,0.0000,0.3032,0.4116,0.2852,0.1661,0.6390,0.1949,9063.00
2015,Lorenzo Cain,KCR,604.00,1.4545,0.2319,0.4551,0.3129,0.0280,0.1119,0.1010,0.0000,0.3370,0.3807,0.2823,0.1335,0.5449,0.3217,9077.00
2015,Khris Davis,MIL,440.00,1.0545,0.1722,0.4249,0.4029,0.0727,0.2455,0.0431,0.0000,0.4139,0.3846,0.2015,0.1832,0.4689,0.3480,9112.00
2015,Tyler Flowers,CHW,361.00,1.3049,0.1711,0.4693,0.3596,0.1220,0.1098,0.0467,0.0000,0.4000,0.3174,0.2826,0.1913,0.5000,0.3087,9134.00
2015,Buster Posey,SFG,623.00,1.3006,0.2227,0.4395,0.3379,0.0694,0.1098,0.0311,0.0000,0.3535,0.3750,0.2715,0.1660,0.4863,0.3477,9166.00
2015,Logan Morrison,SEA,511.00,1.1438,0.1631,0.4465,0.3904,0.1027,0.1164,0.0479,0.8000,0.4169,0.3430,0.2401,0.1953,0.4987,0.3061,9205.00
2015,Paul Goldschmidt,ARI,695.00,1.1892,0.2340,0.4161,0.3499,0.0541,0.2230,0.0625,0.0000,0.2955,0.4019,0.3026,0.1017,0.4846,0.4137,9218.00
2015,Danny Espinosa,WSN,412.00,1.2174,0.1840,0.4480,0.3680,0.1522,0.1413,0.0714,0.5294,0.4345,0.3034,0.2622,0.2360,0.4869,0.2772,9219.00
2015,Starling Marte,PIT,633.00,2.3725,0.2356,0.5378,0.2267,0.0980,0.1863,0.1322,0.2857,0.4397,0.3491,0.2112,0.2112,0.4978,0.2909,9241.00
2015,A.J. Pollock,ARI,673.00,1.7368,0.2076,0.5029,0.2895,0.0921,0.1316,0.0720,1.0000,0.3875,0.3686,0.2439,0.1493,0.5066,0.3440,9256.00
2015,Chris Davis,BAL,670.00,0.7313,0.2473,0.3179,0.4348,0.0375,0.2938,0.0342,1.0000,0.5595,0.2649,0.1757,0.0973,0.4892,0.4135,9272.00
2015,Josh Phegley,OAK,243.00,0.8533,0.2057,0.3657,0.4286,0.1600,0.1200,0.0625,0.0000,0.4171,0.3600,0.2229,0.2000,0.5029,0.2971,9308.00
2015,Brock Holt,BOS,509.00,2.2381,0.2381,0.5266,0.2353,0.0476,0.0238,0.0957,0.1667,0.3333,0.4022,0.2645,0.1791,0.5620,0.2590,9345.00
2015,Evan Longoria,TBR,670.00,0.9639,0.2063,0.3896,0.4042,0.1082,0.1082,0.0321,0.0000,0.4188,0.3208,0.2604,0.1500,0.5417,0.3083,9368.00
2015,David Freese,LAA,470.00,1.9333,0.1750,0.5438,0.2813,0.0667,0.1556,0.0345,0.0000,0.3813,0.3063,0.3125,0.1625,0.5000,0.3375,9549.00
2015,Yan Gomes,CLE,389.00,0.8396,0.2642,0.3358,0.4000,0.1132,0.1132,0.0562,0.0000,0.3736,0.3698,0.2566,0.1660,0.5547,0.2792,9627.00
2015,Ben Paulsen,COL,354.00,1.3766,0.2213,0.4511,0.3277,0.0649,0.1429,0.0660,0.5000,0.3671,0.3840,0.2489,0.1857,0.4979,0.3165,9741.00
2015,Justin Bour,MIA,446.00,1.3925,0.1715,0.4822,0.3463,0.1028,0.2150,0.0336,0.0000,0.4401,0.3625,0.1974,0.1909,0.4725,0.3366,9744.00
2015,Jason Kipnis,CLE,641.00,1.6000,0.2684,0.4502,0.2814,0.0692,0.0692,0.0433,0.3333,0.3526,0.3611,0.2863,0.1538,0.5406,0.3056,9776.00
2015,Nolan Arenado,COL,665.00,0.7841,0.2166,0.3443,0.4391,0.1057,0.1850,0.0562,0.0000,0.4565,0.3346,0.2089,0.1470,0.4913,0.3617,9777.00
2015,Kyle Seager,SEA,686.00,0.8645,0.2400,0.3524,0.4076,0.0981,0.1215,0.0378,0.5000,0.4442,0.3176,0.2382,0.1248,0.5444,0.3308,9785.00
2015,Ryan Goins,TOR,428.00,1.9390,0.1803,0.5408,0.2789,0.1098,0.0610,0.0440,0.2727,0.3410,0.3639,0.2951,0.2295,0.5213,0.2492,9807.00
2015,Brian Dozier,MIN,704.00,0.7559,0.2257,0.3333,0.4410,0.1972,0.1315,0.1056,0.7500,0.6016,0.2423,0.1561,0.1889,0.5195,0.2916,9810.00
2015,Andrew McCutchen,PIT,685.00,1.0000,0.2353,0.3824,0.3824,0.0592,0.1361,0.0710,0.0000,0.3891,0.3778,0.2330,0.1312,0.4751,0.3937,9847.00
2015,Austin Jackson,2 Tms,527.00,2.0787,0.2431,0.5110,0.2459,0.0225,0.1011,0.0595,0.2857,0.3604,0.3794,0.2602,0.1301,0.5691,0.3008,9848.00
2015,DJ LeMahieu,COL,620.00,2.7978,0.2604,0.5449,0.1947,0.0112,0.0674,0.0482,0.2000,0.2121,0.3983,0.3896,0.1212,0.6126,0.2662,9874.00
2015,Ivan De Jesus Jr.,CIN,222.00,1.8718,0.2381,0.4966,0.2653,0.0000,0.1026,0.0137,0.0000,0.3265,0.3061,0.3673,0.1701,0.5850,0.2449,9886.00
2015,Jay Bruce,CIN,649.00,0.8367,0.1874,0.3702,0.4424,0.0561,0.1327,0.0366,0.0000,0.4685,0.3041,0.2275,0.1351,0.5113,0.3536,9892.00
2015,Colby Rasmus,HOU,485.00,0.5493,0.2000,0.2836,0.5164,0.0986,0.1761,0.0385,0.5714,0.5284,0.2695,0.2021,0.1631,0.4929,0.3440,9893.00
2015,Chris Carter,HOU,460.00,0.5748,0.1837,0.2980,0.5184,0.0866,0.1890,0.0822,0.0000,0.3959,0.3592,0.2449,0.1510,0.4816,0.3673,9911.00
2015,Brett Gardner,NYY,656.00,1.3379,0.2079,0.4533,0.3388,0.0621,0.1103,0.0773,0.4211,0.3490,0.3423,0.3087,0.1432,0.5951,0.2617,9927.00
2015,Darin Ruf,PHI,297.00,1.2676,0.2030,0.4455,0.3515,0.0563,0.1690,0.0111,0.0000,0.4802,0.3614,0.1584,0.1386,0.5099,0.3515,9929.00
2015,Steve Pearce,BAL,325.00,0.7238,0.1991,0.3363,0.4646,0.1143,0.1429,0.0395,0.0000,0.5088,0.2876,0.2035,0.1681,0.5310,0.3009,9957.00
2015,Chris Owings,ARI,552.00,1.1532,0.2645,0.3939,0.3416,0.0887,0.0323,0.0699,0.3333,0.3832,0.3465,0.2703,0.1601,0.5433,0.2966,10030.00
2015,Wil Myers,SDP,253.00,1.3390,0.1687,0.4759,0.3554,0.1186,0.1356,0.1392,0.7500,0.4412,0.3765,0.1824,0.1353,0.5176,0.3471,10047.00
2015,Dustin Ackley,2 Tms,264.00,1.0886,0.1582,0.4388,0.4031,0.0886,0.1266,0.0233,0.2500,0.4350,0.3350,0.2300,0.1600,0.5050,0.3350,10099.00
2015,Mike Trout,LAA,682.00,0.9691,0.2441,0.3720,0.3839,0.0247,0.2531,0.1274,0.0000,0.3815,0.3318,0.2867,0.1161,0.4763,0.4076,10155.00
2015,Billy Hamilton,CIN,454.00,1.1271,0.1955,0.4263,0.3782,0.0593,0.0339,0.1353,0.3158,0.2943,0.4200,0.2857,0.2257,0.5800,0.1943,10199.00
2015,Tucker Barnhart,CIN,274.00,1.6909,0.2487,0.4721,0.2792,0.0545,0.0545,0.0323,0.2000,0.3465,0.3515,0.3020,0.2030,0.6139,0.1832,10200.00
2015,Jose Iglesias,DET,454.00,2.4118,0.2098,0.5586,0.2316,0.1529,0.0235,0.1073,0.0833,0.3456,0.3641,0.2902,0.3034,0.5356,0.1609,10231.00
2015,Randal Grichuk,STL,350.00,0.9101,0.2056,0.3785,0.4159,0.1011,0.1910,0.1235,0.0000,0.5047,0.3084,0.1869,0.1589,0.4720,0.3692,10243.00
2015,Brandon Belt,SFG,556.00,0.8788,0.2874,0.3333,0.3793,0.0076,0.1364,0.0431,1.0000,0.3840,0.3582,0.2579,0.1146,0.4871,0.3983,10264.00
2015,Danny Santana,MIN,277.00,2.0851,0.1989,0.5414,0.2597,0.0851,0.0000,0.1020,0.2105,0.3850,0.3250,0.2900,0.2100,0.5300,0.2600,10322.00
2015,Marcell Ozuna,MIA,494.00,1.5648,0.2108,0.4815,0.3077,0.1019,0.0926,0.0710,0.0000,0.3533,0.3504,0.2963,0.1766,0.4786,0.3447,10324.00
2015,Scooter Gennett,MIL,391.00,1.6333,0.2152,0.4868,0.2980,0.1333,0.0667,0.0340,0.8000,0.3746,0.3094,0.3160,0.2215,0.5570,0.2215,10339.00
2015,Adeiny Hechavarria,MIA,499.00,1.7818,0.2031,0.5104,0.2865,0.0818,0.0455,0.0663,0.7500,0.3030,0.3864,0.3106,0.1995,0.5530,0.2475,10459.00
2015,Enrique Hernandez,LAD,218.00,1.5208,0.2342,0.4620,0.3038,0.1458,0.1458,0.0685,0.0000,0.4465,0.3459,0.2075,0.1258,0.5409,0.3333,10472.00
2015,Derek Dietrich,MIA,289.00,0.8519,0.1979,0.3690,0.4332,0.1235,0.1235,0.0725,1.0000,0.3883,0.3936,0.2181,0.2287,0.4255,0.3457,10542.00
2015,Cesar Hernandez,PHI,452.00,2.4848,0.2384,0.5430,0.2185,0.0303,0.0152,0.0793,0.3636,0.3210,0.3704,0.3086,0.2160,0.5463,0.2377,10556.00
2015,Carlos Perez,LAA,283.00,1.0988,0.1981,0.4198,0.3821,0.1358,0.0494,0.0899,0.3333,0.4140,0.3721,0.2140,0.2419,0.5488,0.2093,10642.00
2015,Gio Urshela,CLE,288.00,1.2254,0.2440,0.4163,0.3397,0.1268,0.0845,0.0575,0.0000,0.3857,0.3333,0.2810,0.2190,0.5619,0.2190,10681.00
2015,Corey Dickerson,COL,234.00,1.1852,0.2976,0.3810,0.3214,0.1481,0.1852,0.0938,0.0000,0.3512,0.3750,0.2738,0.1905,0.4345,0.3750,10762.00
2015,Tyler Saladino,CHW,254.00,2.2791,0.2295,0.5355,0.2350,0.1860,0.0930,0.0408,0.1667,0.4127,0.3280,0.2593,0.2381,0.5820,0.1799,10807.00
2015,Jedd Gyorko,SDP,458.00,1.1538,0.2100,0.4232,0.3668,0.0684,0.1368,0.0296,0.0000,0.4075,0.3762,0.2163,0.1473,0.5047,0.3480,10816.00
2015,Andrelton Simmons,ATL,583.00,2.5093,0.2137,0.5622,0.2241,0.0926,0.0370,0.0590,0.1250,0.3449,0.4224,0.2327,0.2082,0.5633,0.2286,10847.00
2015,Evan Gattis,HOU,604.00,1.2189,0.1704,0.4558,0.3739,0.1302,0.1598,0.0777,0.0000,0.3982,0.3628,0.2389,0.2146,0.4668,0.3186,11003.00
2015,Kevin Kiermaier,TBR,535.00,1.6303,0.2291,0.4778,0.2931,0.1345,0.0840,0.0979,0.3750,0.4130,0.3599,0.2271,0.2488,0.5048,0.2464,11038.00
2015,Cameron Rupp,PHI,299.00,1.1184,0.1910,0.4271,0.3819,0.1184,0.1184,0.0118,0.5000,0.3483,0.3433,0.3085,0.1940,0.5224,0.2836,11146.00
2015,Kole Calhoun,LAA,686.00,1.1807,0.2281,0.4179,0.3539,0.0723,0.1566,0.0204,0.3333,0.4258,0.3432,0.2309,0.1907,0.5297,0.2797,11200.00
2015,Adam Eaton,CHW,689.00,1.8594,0.2196,0.5075,0.2729,0.1016,0.1094,0.0546,0.4118,0.2922,0.3683,0.3395,0.2037,0.5329,0.2634,11205.00
2015,Jonathan Schoop,BAL,321.00,1.1395,0.1930,0.4298,0.3772,0.1395,0.1744,0.0612,0.0000,0.4279,0.3144,0.2576,0.2009,0.4410,0.3581,11265.00
2015,Jake Marisnick,HOU,372.00,1.0909,0.1965,0.4192,0.3843,0.1023,0.1023,0.1563,0.3333,0.4262,0.3033,0.2705,0.2336,0.5287,0.2377,11339.00
2015,Yasmani Grandal,LAD,426.00,1.2245,0.1711,0.4563,0.3726,0.1531,0.1633,0.0333,0.2500,0.3708,0.3970,0.2322,0.2060,0.4944,0.2996,11368.00
2015,Delino DeShields,TEX,492.00,1.3981,0.1928,0.4706,0.3366,0.0583,0.0194,0.1181,0.4138,0.3672,0.3672,0.2657,0.2209,0.5672,0.2119,11379.00
2015,Mark Canha,OAK,485.00,1.0357,0.1810,0.4167,0.4023,0.1429,0.1143,0.0897,0.0000,0.4282,0.3448,0.2270,0.1897,0.4943,0.3161,11445.00
2015,Odubel Herrera,PHI,537.00,1.6095,0.2346,0.4721,0.2933,0.0857,0.0762,0.1065,0.3571,0.3522,0.3226,0.3253,0.1935,0.5403,0.2661,11476.00
2015,Christian Yelich,MIA,525.00,4.1607,0.2252,0.6247,0.1501,0.0000,0.1250,0.0515,0.0000,0.3173,0.4053,0.2773,0.1707,0.4987,0.3307,11477.00
2015,Michael A. Taylor,WSN,511.00,1.4479,0.2219,0.4603,0.3179,0.0938,0.1458,0.0935,0.5333,0.4732,0.2776,0.2492,0.1798,0.5079,0.3123,11489.00
2015,Manny Machado,BAL,713.00,1.1357,0.1779,0.4371,0.3849,0.1407,0.1759,0.0664,0.5455,0.3807,0.3674,0.2519,0.1648,0.5038,0.3314,11493.00
2015,Bryce Harper,WSN,654.00,0.9805,0.2219,0.3852,0.3929,0.0584,0.2727,0.0464,1.0000,0.4543,0.3376,0.2081,0.1193,0.4721,0.4086,11579.00
2015,Yolmer Sanchez,CHW,420.00,2.3380,0.2280,0.5407,0.2313,0.0845,0.0704,0.0301,0.0000,0.3079,0.3651,0.3270,0.2159,0.5619,0.2222,11602.00
2015,Nick Castellanos,DET,595.00,0.8957,0.2333,0.3623,0.4045,0.0123,0.0920,0.0205,0.0000,0.3623,0.3449,0.2928,0.1141,0.5583,0.3275,11737.00
2015,J.T. Realmuto,MIA,467.00,1.3228,0.2133,0.4480,0.3387,0.0551,0.0787,0.0952,0.0000,0.3803,0.3697,0.2500,0.2048,0.5027,0.2926,11739.00
2015,Leonys Martin,TEX,310.00,1.5652,0.1531,0.5167,0.3301,0.1014,0.0725,0.0278,0.4286,0.4305,0.3587,0.2108,0.2377,0.5291,0.2332,11846.00
2015,Joc Pederson,LAD,585.00,0.9848,0.1576,0.4180,0.4244,0.1515,0.1970,0.0308,0.3333,0.4363,0.3471,0.2166,0.2038,0.4236,0.3726,11899.00
2015,Joe Panik,SFG,432.00,1.2759,0.2303,0.4315,0.3382,0.0776,0.0690,0.0743,0.2500,0.3372,0.3718,0.2911,0.2017,0.4986,0.2997,11936.00
2015,Travis Shaw,BOS,248.00,0.8767,0.1988,0.3743,0.4269,0.0959,0.1781,0.0781,0.0000,0.3977,0.3392,0.2632,0.2047,0.5029,0.2924,11982.00
2015,Cody Asche,PHI,456.00,0.9669,0.2323,0.3774,0.3903,0.1157,0.0992,0.0769,0.4000,0.4667,0.3365,0.1968,0.1905,0.5143,0.2952,11997.00
2015,Nick Ahmed,ARI,459.00,1.2177,0.1692,0.4562,0.3746,0.1048,0.0726,0.0397,0.3529,0.4368,0.3276,0.2356,0.1868,0.5977,0.2155,12147.00
2015,Eddie Rosario,MIN,474.00,0.9632,0.2030,0.3910,0.4060,0.1176,0.0956,0.0763,0.1667,0.3900,0.3578,0.2522,0.1848,0.5220,0.2933,12155.00
2015,Xander Bogaerts,BOS,654.00,2.0530,0.2129,0.5293,0.2578,0.1061,0.0530,0.1107,0.1667,0.3378,0.3417,0.3205,0.2104,0.5154,0.2741,12161.00
2015,Miguel Sano,MIN,335.00,0.7941,0.2469,0.3333,0.4198,0.0735,0.2647,0.1111,0.0000,0.4444,0.2901,0.2654,0.1173,0.4506,0.4321,12164.00
2015,Maikel Franco,PHI,335.00,1.3523,0.1818,0.4704,0.3478,0.1477,0.1591,0.0756,0.0000,0.4466,0.3874,0.1660,0.2213,0.4941,0.2846,12179.00
2015,Rougned Odor,TEX,470.00,1.1544,0.1458,0.4577,0.3965,0.1912,0.1176,0.0892,0.7273,0.4689,0.3164,0.2147,0.2090,0.5000,0.2910,12282.00
2015,Cory Spangenberg,SDP,345.00,2.0566,0.2500,0.5046,0.2454,0.0377,0.0755,0.0826,0.4348,0.3305,0.3305,0.3389,0.2176,0.5272,0.2552,12294.00
2015,Jace Peterson,ATL,597.00,1.4567,0.2200,0.4625,0.3175,0.0709,0.0472,0.0649,0.2222,0.3852,0.3373,0.2775,0.2081,0.5287,0.2632,12325.00
2015,Kevin Pillar,TOR,628.00,1.1271,0.2191,0.4138,0.3671,0.1768,0.0663,0.0931,0.1765,0.4294,0.3020,0.2686,0.2471,0.5059,0.2471,12434.00
2015,Kolten Wong,STL,613.00,1.3618,0.2246,0.4471,0.3283,0.1513,0.0724,0.0580,0.2500,0.4047,0.3597,0.2355,0.2141,0.5139,0.2719,12532.00
2015,Marcus Semien,OAK,601.00,0.9818,0.2306,0.3812,0.3882,0.0848,0.0909,0.0988,0.0000,0.4202,0.3333,0.2465,0.1667,0.5423,0.2911,12533.00
2015,C.J. Cron,LAA,404.00,1.1982,0.1839,0.4448,0.3712,0.1802,0.1441,0.0226,0.0000,0.3378,0.3880,0.2742,0.2408,0.4849,0.2742,12546.00
2015,Eugenio Suarez,CIN,398.00,1.0654,0.2079,0.4086,0.3835,0.0467,0.1215,0.0702,0.2000,0.4049,0.3310,0.2641,0.1092,0.6021,0.2887,12552.00
2015,Billy Burns,OAK,555.00,1.7934,0.2158,0.5035,0.2807,0.2066,0.0413,0.1382,0.4545,0.2919,0.3688,0.3394,0.3100,0.5520,0.1380,12701.00
2015,Tyler Collins,DET,207.00,1.0536,0.2230,0.3986,0.3784,0.1071,0.0714,0.0339,0.0000,0.4333,0.2933,0.2733,0.1600,0.5867,0.2533,12723.00
2015,Brad Miller,SEA,497.00,1.5421,0.2023,0.4839,0.3138,0.0841,0.1028,0.0606,0.1667,0.3285,0.3545,0.3170,0.1787,0.5187,0.3026,12775.00
2015,George Springer,HOU,451.00,1.5059,0.2447,0.4539,0.3014,0.0353,0.1882,0.0859,0.0000,0.3415,0.3873,0.2711,0.1972,0.4648,0.3380,12856.00
2015,James McCann,DET,425.00,1.8434,0.2313,0.4984,0.2704,0.0723,0.0843,0.0458,0.3333,0.3861,0.3576,0.2563,0.1614,0.5728,0.2658,12859.00
2015,Anthony Rendon,WSN,355.00,1.3580,0.2140,0.4527,0.3333,0.0494,0.0617,0.0364,0.5000,0.3878,0.3224,0.2898,0.1265,0.5469,0.3265,12861.00
2015,Gregory Polanco,PIT,652.00,1.3006,0.1970,0.4540,0.3490,0.0859,0.0552,0.0755,0.7500,0.3937,0.3558,0.2505,0.1747,0.5221,0.3032,12907.00
2015,Francisco Lindor,CLE,438.00,1.7717,0.2056,0.5078,0.2866,0.1087,0.1304,0.0920,0.1500,0.3460,0.3607,0.2933,0.1935,0.5513,0.2551,12916.00
2015,Jackie Bradley Jr.,BOS,255.00,1.3214,0.1558,0.4805,0.3636,0.0536,0.1786,0.0676,0.0000,0.4551,0.3205,0.2244,0.1667,0.5128,0.3205,12984.00
2015,Kelby Tomlinson,SFG,193.00,3.3478,0.2754,0.5580,0.1667,0.0870,0.0870,0.0909,0.0000,0.2101,0.4565,0.3333,0.2464,0.5797,0.1739,13005.00
2015,Chris Colabello,TOR,360.00,1.7813,0.2521,0.4790,0.2689,0.0938,0.2344,0.0439,0.0000,0.3445,0.3908,0.2647,0.1639,0.5210,0.3151,13051.00
2015,Norichika Aoki,SFG,392.00,3.0462,0.1933,0.6074,0.1994,0.0615,0.0769,0.1111,0.4000,0.3384,0.3595,0.3021,0.2689,0.5770,0.1541,13075.00
2015,Yoenis Cespedes,2 Tms,676.00,1.1011,0.2036,0.4173,0.3790,0.0904,0.1862,0.0725,0.0000,0.4366,0.3481,0.2153,0.1408,0.5010,0.3581,13110.00
2015,Blake Swihart,BOS,309.00,1.6552,0.2667,0.4571,0.2762,0.1207,0.0862,0.0521,0.0000,0.3944,0.3427,0.2629,0.2066,0.5258,0.2676,13176.00
2015,Mike Zunino,SEA,386.00,0.6514,0.1743,0.3257,0.5000,0.1468,0.1009,0.0423,0.0000,0.4518,0.3333,0.2149,0.1623,0.5526,0.2851,13265.00
2015,Jake Lamb,ARI,390.00,1.3855,0.2266,0.4492,0.3242,0.0361,0.0723,0.0783,0.0000,0.3867,0.3477,0.2656,0.1484,0.4883,0.3633,13329.00
2015,Stephen Piscotty,STL,256.00,1.3500,0.2123,0.4525,0.3352,0.0167,0.1167,0.1728,0.0000,0.3464,0.3128,0.3408,0.1564,0.4581,0.3855,13367.00
2015,Jose  Ramirez,CLE,355.00,1.3163,0.1624,0.4760,0.3616,0.1327,0.0612,0.0775,0.0833,0.4417,0.3039,0.2544,0.1943,0.5654,0.2403,13510.00
2015,Mookie Betts,BOS,654.00,0.9000,0.1946,0.3815,0.4239,0.1045,0.0818,0.0909,0.2500,0.4034,0.3652,0.2314,0.1606,0.5220,0.3174,13611.00
2015,Ketel Marte,SEA,247.00,2.0000,0.2151,0.5233,0.2616,0.1333,0.0444,0.0889,0.2500,0.3944,0.3500,0.2556,0.2167,0.5556,0.2278,13613.00
2015,Preston Tucker,HOU,323.00,1.3012,0.1767,0.4655,0.3578,0.1325,0.1566,0.0833,0.0000,0.4310,0.3362,0.2328,0.2112,0.4784,0.3103,13633.00
2015,Adonis Garcia,ATL,198.00,1.6957,0.2152,0.4937,0.2911,0.0435,0.2174,0.0128,0.0000,0.3418,0.4177,0.2405,0.1646,0.5253,0.3101,13777.00
2015,Kevin Plawecki,NYM,258.00,1.3729,0.2000,0.4629,0.3371,0.1356,0.0508,0.1358,0.5000,0.3842,0.3672,0.2486,0.1864,0.5311,0.2825,13807.00
2015,Matt Duffy,SFG,612.00,1.9843,0.2088,0.5261,0.2651,0.0315,0.0945,0.0833,0.5000,0.3181,0.3493,0.3326,0.1476,0.5676,0.2848,13836.00
2015,Devon Travis,TOR,239.00,1.7600,0.2159,0.5000,0.2841,0.0600,0.1600,0.0909,0.0000,0.3125,0.3239,0.3636,0.1591,0.5625,0.2784,13862.00
